1.878980043635514185e-01 9.645251679969650382e+00 3.850983852089397974e-01
2.021839744032571939e-01 1.038872656616957357e+01 3.193007567311602068e-01
6.022547162926983333e-01 1.057781788851760396e+01 5.941869190296130698e-01
7.103605819788694209e-01 1.012317307424720525e+01 1.510224053740140404e-01
8.712929970154070780e-01 1.073990236313278501e+01 2.044383780474173518e-01
1.182744258689332195e+00 1.093387353142216334e+01 1.806547589424981337e-01
1.289262976548533057e+00 1.114744482129668057e+01 4.265541627326991936e-01
1.433532874090464038e+00 1.067598722846418724e+01 2.266458012698910618e-01
2.103825610738408791e+00 1.069518580198090163e+01 3.331553864281531219e-01
2.645556121046269915e+00 1.155709072701237616e+01 2.222127960008013769e-01
3.154283509241838424e+00 1.150477762422570294e+01 1.794847918227598649e-01
3.595079005737860101e+00 1.198724778351170706e+01 1.551875705821525731e-01
3.637107709426226076e+00 1.190772986794933530e+01 4.281647947326366888e-01
3.834415188257777274e+00 1.208234893000905430e+01 1.690914756743069070e-01
4.146619399905235426e+00 1.214397401366003493e+01 1.982911808400267539e-01
4.236547993389047306e+00 1.231919696952673426e+01 2.843625853304820872e-01
4.370319537993414549e+00 1.219051999403131781e+01 5.104966149239675843e-01
4.375872112626924881e+00 1.245322825738376693e+01 1.485506378965306407e-01
4.561503322165485486e+00 1.234661554124361160e+01 5.189724537494019296e-01
4.614793622529318462e+00 1.236691101651780222e+01 1.480492039469815391e-01
5.218483217500716975e+00 1.371696683954956164e+01 5.882297325066978555e-01
5.288949197529044355e+00 1.219388424088228362e+01 3.343256008238507659e-01
5.448831829968968421e+00 1.197688726031069706e+01 5.883805440951686005e-01
5.488135039273247529e+00 1.313417481834490808e+01 4.024227598725229615e-01
5.680445610939322876e+00 1.228928676118793639e+01 4.696317896991508700e-01
5.684339488686484643e+00 1.307461497453033061e+01 1.195938961271603429e-01
6.027633760716438971e+00 1.291396781847593900e+01 2.414034812882047965e-01
6.120957227224214314e+00 1.294081238346932317e+01 1.600982806065844588e-01
6.169339968747569181e+00 1.356169440279458982e+01 2.480700987610724717e-01
6.176354970758771046e+00 1.332411803655534221e+01 1.593638594771220329e-01
6.399210213275238424e+00 1.368328717065135081e+01 2.589915896969879894e-01
6.458941130666561392e+00 1.350774541781141025e+01 3.071314972573350177e-01
6.667667154456676570e+00 1.322008827297910472e+01 1.320737481743921860e-01
6.706378696181594101e+00 1.420552920650414386e+01 4.462360596850099004e-01
6.818202991034834071e+00 1.330637560856562018e+01 3.833007271032875529e-01
6.976311959272648799e+00 1.367488336640671776e+01 2.326947454697227136e-01
7.151893663724194994e+00 1.391849590277952942e+01 3.616240267333498126e-01
7.742336894342166431e+00 1.384838657420316643e+01 1.469702553792208433e-01
7.781567509498504620e+00 1.412903012245594603e+01 3.879732477780896138e-01
7.805291762864554173e+00 1.442336812522202649e+01 5.646480987881070668e-01
7.917250380826645895e+00 1.405622648709697664e+01 2.592844762256618640e-01
7.991585642167235548e+00 1.351897699233711414e+01 4.337051899818408218e-01
8.326198455479380200e+00 1.421257662208416761e+01 1.658989312021960927e-01
8.700121482468190948e+00 1.495776248138085762e+01 4.581636020592827485e-01
8.917730007820797056e+00 1.428890213265148468e+01 2.447030464736005551e-01
9.255966382926610336e+00 1.459931385980756957e+01 1.915956810035584212e-01
9.437480785146242113e+00 1.454761344404431256e+01 3.932564674050416098e-01
9.446689170495838894e+00 1.492686303601248099e+01 1.100537730937467817e-01
9.636627605010293252e+00 1.516418929596667375e+01 5.144700146086815806e-01
9.786183422327640713e+00 1.493479450846365175e+01 1.023477380962735384e-01
