7.000000000000000000e+08 1.000268493754703780e-02 3.330365246512328732e-04 5.923343324925166168e-04 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.010009099181073904e+08 1.000131619707158269e-02 3.361948027689602475e-04 5.864379163398087021e-04 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.020018198362147808e+08 9.996729352451482267e-03 3.122858192721046752e-04 5.831538545967633559e-04 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.030027297543220520e+08 1.000413266908582906e-02 3.052628319153676949e-04 5.788366464262964962e-04 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.040036396724294424e+08 1.000211005730550738e-02 3.017669012323304328e-04 5.680033535122328090e-04 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.050045495905368328e+08 1.001349489677980965e-02 2.922968829955471717e-04 5.622707933465769317e-04 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.060054595086442232e+08 1.000209762536338233e-02 2.829306182372631176e-04 5.603425897799782420e-04 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.070063694267516136e+08 1.000112338156134220e-02 2.672619624695652838e-04 5.463647249595898932e-04 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.080072793448590040e+08 9.993351545157316135e-03 2.655689541820503642e-04 5.369550525070449203e-04 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.090081892629662752e+08 9.993797006042337214e-03 2.436194055977878995e-04 5.382183359499492043e-04 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.100090991810736656e+08 1.000274463703757812e-02 2.364914460620980889e-04 5.293686892267468599e-04 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.110100090991810560e+08 1.000151337932798402e-02 2.167297451059864910e-04 5.207111576401102573e-04 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.120109190172884464e+08 1.000064063959910446e-02 2.173608230324894841e-04 5.124907321121895511e-04 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
