7.000000000000000000e+08 1.000285532083611956e-02 5.275195715619872489e-04 3.468108088001497060e-04 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.010009099181073904e+08 9.992743717391752017e-03 5.144833985090171676e-04 3.187786376584100453e-04 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.020018198362147808e+08 9.995267471008623117e-03 5.184262609182907705e-04 2.861907884002806300e-04 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.030027297543220520e+08 1.000390592908828244e-02 5.057367474626862664e-04 2.659510842239535514e-04 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.040036396724294424e+08 9.996735757819908905e-03 5.086032098777021815e-04 2.323474687377917350e-04 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.050045495905368328e+08 1.000655436573428397e-02 4.777004131283747821e-04 2.040843691976579257e-04 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.060054595086442232e+08 1.000484834058102540e-02 4.919487721354092943e-04 1.831808233900292726e-04 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.070063694267516136e+08 1.000173932128179191e-02 4.693940009121073975e-04 1.621833953836626478e-04 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.080072793448590040e+08 9.994464038249120663e-03 4.566749999692787257e-04 1.361927722762901855e-04 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.090081892629662752e+08 9.994491158081710361e-03 4.568846775739862425e-04 1.067893416714321106e-04 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.100090991810736656e+08 9.999080737019589923e-03 4.385701281465436666e-04 1.022064917279572792e-04 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.110100090991810560e+08 1.000226864170494778e-02 4.198128778547756726e-04 7.684896777248632839e-05 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.120109190172884464e+08 9.999764911229114261e-03 4.043809131623504510e-04 5.561506454273217021e-05 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.130118289353958368e+08 9.999196854071940033e-03 3.836085917224015093e-04 4.345441456166601607e-05 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.140127388535032272e+08 1.000135885951515362e-02 3.704938946159812892e-04 1.926686678724296890e-05 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.150136487716104984e+08 1.000514049396553778e-02 3.522400036497352741e-04 3.269981146322329108e-06 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.160145586897178888e+08 1.000295310654410186e-02 3.470757764169714256e-04 -7.575627115048151432e-06 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.170154686078252792e+08 1.000183932224813638e-02 3.141385093082022678e-04 -8.940431201882838706e-06 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.180163785259326696e+08 1.000430083517956856e-02 3.057048216277800392e-04 -2.915317428203308714e-05 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.190172884440400600e+08 9.991064062533236423e-03 2.795747210999205965e-04 -3.312883611834820791e-05 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.200181983621474504e+08 9.994689680264654680e-03 2.590003598951632659e-04 -4.577578416324180161e-05 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.210191082802547216e+08 9.999758085436783600e-03 2.437331060088200141e-04 -4.949499830432394290e-05 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.220200181983621120e+08 9.994840268992116403e-03 2.188529718975482379e-04 -5.005335999335332040e-05 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.230209281164695024e+08 1.000152586165351833e-02 2.001206119370968896e-04 -6.688333142913063030e-05 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.240218380345768929e+08 1.000322609174883817e-02 1.885899090530327121e-04 -5.919866094114394908e-05 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.250227479526842833e+08 1.000071662298698642e-02 1.676293977124961596e-04 -6.575331327574614312e-05 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.260236578707916737e+08 1.000170224864983456e-02 1.486297129963347460e-04 -6.354042891234028755e-05 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.270245677888989449e+08 9.993333060073713442e-03 1.303607061002407148e-04 -6.812784882137231431e-05 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.280254777070063353e+08 9.995723969307333812e-03 1.106061354972920070e-04 -6.406983400858699037e-05 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.290263876251137257e+08 9.990147294380089318e-03 8.557304056288650722e-05 -5.407045269686151936e-05 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.300272975432211161e+08 9.999087720893504866e-03 6.741281052600694534e-05 -5.029091229766802094e-05 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.310282074613285065e+08 9.992444662664731747e-03 5.265085072765032548e-05 -5.356161570823545864e-05 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.320291173794358969e+08 1.000258513003720109e-02 4.100541027263141099e-05 -3.903571285384075686e-05 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.330300272975431681e+08 1.000156616462230530e-02 2.314457370108775227e-05 -3.574485395153925092e-05 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.340309372156505585e+08 9.995098852595188030e-03 9.642081316126192625e-06 -2.822006647736826840e-05 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.350318471337579489e+08 9.996167177240491628e-03 -1.645125440277739743e-05 -2.652001115557858714e-05 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.360327570518653393e+08 1.000525709144875659e-02 -2.615189365251770963e-05 -2.966369079660491993e-06 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.370336669699727297e+08 9.996052014054684562e-03 -3.503344625852925642e-05 6.370231602541601001e-06 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.380345768880801201e+08 1.000996123263290551e-02 -5.581426765054572003e-05 1.465008445441408759e-05 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
7.390354868061873913e+08 1.000436399173471394e-02 -5.983919480242247125e-05 1.999224597936769427e-05 5.000000000000000409e-06 5.000000000000000409e-06 5.000000000000000409e-06
